antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"yellowish_skin, vomiting, yellowing_of_eyes, joint_pain",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"vomiting, loss_of_appetite, joint_pain, abdominal_pain",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"yellowish_skin, loss_of_appetite, fatigue, abdominal_pain",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"vomiting, yellowing_of_eyes, joint_pain, nausea",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"yellowish_skin, yellowing_of_eyes, joint_pain, nausea",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"yellowish_skin, loss_of_appetite, joint_pain, abdominal_pain",dark_urine,0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"yellowish_skin, loss_of_appetite, joint_pain, abdominal_pain","vomiting, yellowing_of_eyes",0.06097560975609756,0.11341463414634147,0.05609756097560976,0.92,8.111827956989247,1.0,0.04918203450327186,11.082317073170737,0.9336533032185207,0.4742268041237114,0.9097661623108666,0.7073118279569892
"loss_of_appetite, joint_pain, abdominal_pain, nausea","vomiting, yellowing_of_eyes",0.06097560975609756,0.11341463414634147,0.05609756097560976,0.92,8.111827956989247,1.0,0.04918203450327186,11.082317073170737,0.9336533032185207,0.4742268041237114,0.9097661623108666,0.7073118279569892
"abdominal_pain, loss_of_appetite, dark_urine, nausea","vomiting, yellowing_of_eyes",0.06097560975609756,0.11341463414634147,0.05609756097560976,0.92,8.111827956989247,1.0,0.04918203450327186,11.082317073170737,0.9336533032185207,0.4742268041237114,0.9097661623108666,0.7073118279569892
"loss_of_appetite, joint_pain, abdominal_pain, dark_urine","vomiting, yellowing_of_eyes",0.06097560975609756,0.11341463414634147,0.05609756097560976,0.92,8.111827956989247,1.0,0.04918203450327186,11.082317073170737,0.9336533032185207,0.4742268041237114,0.9097661623108666,0.7073118279569892
"yellowish_skin, vomiting, yellowing_of_eyes, dark_urine","abdominal_pain, nausea",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"yellowish_skin, yellowing_of_eyes, joint_pain, nausea","abdominal_pain, dark_urine",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"yellowish_skin, vomiting, yellowing_of_eyes, joint_pain","abdominal_pain, nausea",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"abdominal_pain, nausea","yellowish_skin, vomiting, yellowing_of_eyes",0.11097560975609756,0.08536585365853659,0.07682926829268293,0.6923076923076923,8.10989010989011,1.0,0.06735574063057703,2.972560975609756,0.9861301630848955,0.6428571428571428,0.6635897435897435,0.7961538461538461
"yellowish_skin, yellowing_of_eyes, joint_pain, dark_urine","abdominal_pain, nausea",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"yellowish_skin, vomiting, yellowing_of_eyes","abdominal_pain, nausea",0.08536585365853659,0.11097560975609756,0.07682926829268293,0.8999999999999999,8.10989010989011,1.0,0.06735574063057703,8.890243902439016,0.9585185185185185,0.6428571428571428,0.8875171467764059,0.7961538461538461
"yellowish_skin, vomiting, yellowing_of_eyes, joint_pain","abdominal_pain, dark_urine",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"vomiting, yellowing_of_eyes, joint_pain, nausea","abdominal_pain, dark_urine",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"vomiting, yellowing_of_eyes, joint_pain, dark_urine","abdominal_pain, nausea",0.06097560975609756,0.11097560975609756,0.054878048780487805,0.9,8.10989010989011,1.0,0.04811124330755503,8.890243902439027,0.9336219336219337,0.46875000000000006,0.887517146776406,0.6972527472527472
"dark_urine, yellowing_of_eyes, joint_pain, nausea","yellowish_skin, loss_of_appetite, abdominal_pain",0.06097560975609756,0.10609756097560975,0.0524390243902439,0.86,8.105747126436782,1.0,0.045969660916121355,6.385017421602787,0.9335548172757476,0.4574468085106383,0.8433833560709413,0.6771264367816092
"vomiting, yellowing_of_eyes, dark_urine, nausea","yellowish_skin, loss_of_appetite, abdominal_pain",0.06097560975609756,0.10609756097560975,0.0524390243902439,0.86,8.105747126436782,1.0,0.045969660916121355,6.385017421602787,0.9335548172757476,0.4574468085106383,0.8433833560709413,0.6771264367816092
"vomiting, yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, loss_of_appetite, abdominal_pain",0.06097560975609756,0.10609756097560975,0.0524390243902439,0.86,8.105747126436782,1.0,0.045969660916121355,6.385017421602787,0.9335548172757476,0.4574468085106383,0.8433833560709413,0.6771264367816092
"vomiting, yellowing_of_eyes, joint_pain, nausea","yellowish_skin, loss_of_appetite, abdominal_pain",0.06097560975609756,0.10609756097560975,0.0524390243902439,0.86,8.105747126436782,1.0,0.045969660916121355,6.385017421602787,0.9335548172757476,0.4574468085106383,0.8433833560709413,0.6771264367816092
"yellowish_skin, vomiting, joint_pain, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowish_skin, joint_pain, abdominal_pain, nausea",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowing_of_eyes, yellowish_skin, loss_of_appetite, fatigue, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"vomiting, joint_pain, abdominal_pain, nausea",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowish_skin, loss_of_appetite, joint_pain, nausea",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowish_skin, vomiting, fatigue, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowing_of_eyes, yellowish_skin, loss_of_appetite, joint_pain, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowing_of_eyes, loss_of_appetite, joint_pain, nausea, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowish_skin, vomiting, loss_of_appetite, joint_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"yellowing_of_eyes, loss_of_appetite, joint_pain, vomiting, abdominal_pain",dark_urine,0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"chest_pain, chills","high_fever, fatigue, malaise",0.06951219512195123,0.10609756097560975,0.05975609756097561,0.8596491228070174,8.102440008066141,1.0,0.052381023200475905,6.369054878048776,0.9420654238104155,0.5157894736842106,0.8429908331538258,0.7114337568058076
"joint_pain, dark_urine","yellowish_skin, nausea",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"nausea, dark_urine","vomiting, loss_of_appetite, yellowing_of_eyes",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"joint_pain, dark_urine","vomiting, loss_of_appetite, yellowing_of_eyes",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"yellowish_skin, joint_pain","vomiting, loss_of_appetite, yellowing_of_eyes",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"fatigue, yellowing_of_eyes, abdominal_pain","yellowish_skin, dark_urine",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"loss_of_appetite, yellowing_of_eyes, joint_pain","yellowish_skin, nausea",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"loss_of_appetite, yellowing_of_eyes, joint_pain","yellowish_skin, dark_urine",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"yellowing_of_eyes, joint_pain, abdominal_pain","yellowish_skin, dark_urine",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"yellowing_of_eyes, joint_pain, abdominal_pain","yellowish_skin, nausea",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"loss_of_appetite, joint_pain, dark_urine, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, loss_of_appetite, joint_pain, dark_urine","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"abdominal_pain, joint_pain, dark_urine, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, abdominal_pain, dark_urine, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, joint_pain, abdominal_pain, dark_urine","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, joint_pain, abdominal_pain, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, loss_of_appetite, joint_pain, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"yellowish_skin, loss_of_appetite, dark_urine, nausea","vomiting, yellowing_of_eyes",0.05975609756097561,0.11341463414634147,0.054878048780487805,0.9183673469387755,8.097432521395655,1.0,0.04810083283759667,10.86067073170732,0.93220925205361,0.4639175257731959,0.9079246554192516,0.7011191573403555
"abdominal_pain, nausea","yellowish_skin, vomiting, loss_of_appetite",0.11097560975609756,0.08414634146341464,0.07560975609756097,0.6813186813186813,8.096830705526358,1.0,0.06627156454491374,2.873885618166527,0.985906456037878,0.6326530612244897,0.6520390395223951,0.7899347029781811
"yellowish_skin, vomiting, loss_of_appetite","abdominal_pain, nausea",0.08414634146341464,0.11097560975609756,0.07560975609756097,0.898550724637681,8.096830705526356,1.0,0.06627156454491374,8.763240418118457,0.9570250418796443,0.6326530612244897,0.8858869604978031,0.7899347029781811
"vomiting, yellowing_of_eyes, joint_pain","yellowish_skin, abdominal_pain, dark_urine",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"yellowing_of_eyes, joint_pain, nausea","yellowish_skin, abdominal_pain, dark_urine",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"vomiting, yellowing_of_eyes, dark_urine","yellowish_skin, loss_of_appetite, nausea",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"yellowing_of_eyes, joint_pain, dark_urine","vomiting, abdominal_pain, nausea",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, loss_of_appetite, nausea",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"vomiting, yellowing_of_eyes, joint_pain","yellowish_skin, loss_of_appetite, nausea",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"yellowish_skin, yellowing_of_eyes, joint_pain","vomiting, abdominal_pain, nausea",0.06463414634146342,0.1048780487804878,0.054878048780487805,0.8490566037735848,8.095655989469066,1.0,0.04809934562760262,5.930182926829265,0.9370418658554253,0.4787234042553192,0.8313711377307078,0.6861562088635367
"yellowing_of_eyes, yellowish_skin, loss_of_appetite, joint_pain, nausea",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowing_of_eyes, yellowish_skin, joint_pain, vomiting, abdominal_pain",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowing_of_eyes, loss_of_appetite, joint_pain, nausea, vomiting",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowing_of_eyes, joint_pain, nausea, vomiting, abdominal_pain",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowish_skin, vomiting, joint_pain, nausea",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowing_of_eyes, yellowish_skin, joint_pain, nausea, abdominal_pain",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowing_of_eyes, yellowish_skin, loss_of_appetite, joint_pain, vomiting",dark_urine,0.05853658536585366,0.11585365853658537,0.054878048780487805,0.9375,8.092105263157894,1.0,0.048096371207614515,14.146341463414634,0.9309153713298791,0.45918367346938765,0.9293103448275862,0.7055921052631579
"yellowish_skin, loss_of_appetite, joint_pain, nausea","abdominal_pain, dark_urine",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"yellowish_skin, vomiting, loss_of_appetite, joint_pain","abdominal_pain, nausea",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"yellowish_skin, vomiting, loss_of_appetite, dark_urine","abdominal_pain, nausea",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"yellowish_skin, vomiting, loss_of_appetite, joint_pain","abdominal_pain, dark_urine",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"yellowish_skin, loss_of_appetite, joint_pain, dark_urine","abdominal_pain, nausea",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"vomiting, loss_of_appetite, joint_pain, dark_urine","abdominal_pain, nausea",0.05975609756097561,0.11097560975609756,0.05365853658536585,0.8979591836734694,8.091500336398296,1.0,0.04702706722189173,8.712439024390244,0.9321129583775498,0.45833333333333337,0.8852215783432714,0.6907378335949764
"yellowish_skin, vomiting, loss_of_appetite","yellowing_of_eyes, abdominal_pain",0.08414634146341464,0.11463414634146342,0.07804878048780488,0.9275362318840579,8.091273512180079,1.0,0.06840273646638906,12.218048780487788,0.9569324234354195,0.6464646464646464,0.9181538707230406,0.8041936478569225
"yellowing_of_eyes, abdominal_pain","yellowish_skin, vomiting, loss_of_appetite",0.11463414634146342,0.08414634146341464,0.07804878048780488,0.6808510638297872,8.091273512180079,1.0,0.06840273646638906,2.8696747967479674,0.9898846418732783,0.6464646464646464,0.6515284585092217,0.8041936478569225
"chest_pain, chills, cough","high_fever, malaise",0.06585365853658537,0.11219512195121951,0.05975609756097561,0.9074074074074073,8.087761674718196,1.0,0.052367638310529444,9.588292682926822,0.9381360899451164,0.5051546391752577,0.8957061457061456,0.7200080515297906
"chest_pain, cough, fatigue","high_fever, malaise",0.06585365853658537,0.11219512195121951,0.05975609756097561,0.9074074074074073,8.087761674718196,1.0,0.052367638310529444,9.588292682926822,0.9381360899451164,0.5051546391752577,0.8957061457061456,0.7200080515297906
"chest_pain, chills, fatigue","high_fever, malaise",0.06585365853658537,0.11219512195121951,0.05975609756097561,0.9074074074074073,8.087761674718196,1.0,0.052367638310529444,9.588292682926822,0.9381360899451164,0.5051546391752577,0.8957061457061456,0.7200080515297906
"cough, chills","high_fever, malaise",0.06585365853658537,0.11219512195121951,0.05975609756097561,0.9074074074074073,8.087761674718196,1.0,0.052367638310529444,9.588292682926822,0.9381360899451164,0.5051546391752577,0.8957061457061456,0.7200080515297906
"vomiting, loss_of_appetite, dark_urine, nausea","yellowish_skin, yellowing_of_eyes, abdominal_pain",0.05975609756097561,0.10853658536585366,0.0524390243902439,0.8775510204081632,8.085301536344875,1.0,0.04595330160618679,7.280284552845527,0.932012185925859,0.45263157894736844,0.8626427315112091,0.6803485439119468
"loss_of_appetite, joint_pain, dark_urine, nausea","yellowish_skin, yellowing_of_eyes, abdominal_pain",0.05975609756097561,0.10853658536585366,0.0524390243902439,0.8775510204081632,8.085301536344875,1.0,0.04595330160618679,7.280284552845527,0.932012185925859,0.45263157894736844,0.8626427315112091,0.6803485439119468
"vomiting, loss_of_appetite, joint_pain, dark_urine","yellowish_skin, yellowing_of_eyes, abdominal_pain",0.05975609756097561,0.10853658536585366,0.0524390243902439,0.8775510204081632,8.085301536344875,1.0,0.04595330160618679,7.280284552845527,0.932012185925859,0.45263157894736844,0.8626427315112091,0.6803485439119468
"yellowish_skin, nausea","vomiting, yellowing_of_eyes, abdominal_pain",0.10975609756097561,0.08658536585365853,0.07682926829268293,0.7,8.084507042253522,1.0,0.06732599643069602,3.0447154471544713,0.9843444227005871,0.6428571428571428,0.671562082777036,0.7936619718309859
"vomiting, yellowing_of_eyes, abdominal_pain","yellowish_skin, nausea",0.08658536585365853,0.10975609756097561,0.07682926829268293,0.8873239436619719,8.084507042253522,1.0,0.06732599643069602,7.9009146341463445,0.9593744039671943,0.6428571428571428,0.8734323750723519,0.7936619718309859
"yellowish_skin, joint_pain, dark_urine, nausea","vomiting, yellowing_of_eyes",0.05853658536585366,0.11341463414634147,0.05365853658536585,0.9166666666666666,8.082437275985663,1.0,0.047019631171921476,10.639024390243899,0.9307583608101743,0.4536082474226803,0.9060064190738193,0.6948924731182795
"yellowish_skin, vomiting, nausea","yellowing_of_eyes, abdominal_pain",0.08292682926829269,0.11463414634146342,0.07682926829268293,0.926470588235294,8.0819774718398,1.0,0.06732302201070792,12.040975609756085,0.9555048969942587,0.6363636363636364,0.9169502511748501,0.7983416770963704
"yellowing_of_eyes, abdominal_pain","yellowish_skin, vomiting, nausea",0.11463414634146342,0.08292682926829269,0.07682926829268293,0.6702127659574467,8.081977471839798,1.0,0.06732302201070792,2.780802517702596,0.9897240806331716,0.6363636363636364,0.6403915799004073,0.7983416770963704
"yellowing_of_eyes, yellowish_skin, joint_pain, nausea, vomiting",dark_urine,0.05731707317073171,0.11585365853658537,0.05365853658536585,0.9361702127659574,8.080627099664053,1.0,0.047018143961927425,13.851626016260143,0.9295248735740328,0.4489795918367346,0.9278063096111517,0.6996640537513997
"yellowish_skin, loss_of_appetite, joint_pain, nausea, abdominal_pain",dark_urine,0.05731707317073171,0.11585365853658537,0.05365853658536585,0.9361702127659574,8.080627099664053,1.0,0.047018143961927425,13.851626016260143,0.9295248735740328,0.4489795918367346,0.9278063096111517,0.6996640537513997
"yellowish_skin, loss_of_appetite, joint_pain, vomiting, abdominal_pain",dark_urine,0.05731707317073171,0.11585365853658537,0.05365853658536585,0.9361702127659574,8.080627099664053,1.0,0.047018143961927425,13.851626016260143,0.9295248735740328,0.4489795918367346,0.9278063096111517,0.6996640537513997
"loss_of_appetite, joint_pain, nausea, vomiting, abdominal_pain",dark_urine,0.05731707317073171,0.11585365853658537,0.05365853658536585,0.9361702127659574,8.080627099664053,1.0,0.047018143961927425,13.851626016260143,0.9295248735740328,0.4489795918367346,0.9278063096111517,0.6996640537513997
"loss_of_appetite, joint_pain, abdominal_pain","yellowish_skin, dark_urine",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"vomiting, yellowing_of_eyes, dark_urine","yellowish_skin, nausea",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"vomiting, yellowing_of_eyes, joint_pain","yellowish_skin, dark_urine",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"loss_of_appetite, fatigue, abdominal_pain","yellowish_skin, dark_urine",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"vomiting, yellowing_of_eyes, joint_pain","yellowish_skin, nausea",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"yellowing_of_eyes, joint_pain, dark_urine","yellowish_skin, nausea",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"loss_of_appetite, joint_pain, abdominal_pain","yellowish_skin, nausea",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
"yellowing_of_eyes, joint_pain, nausea","yellowish_skin, dark_urine",0.06463414634146342,0.10975609756097561,0.05731707317073171,0.8867924528301887,8.079664570230609,1.0,0.050223081499107675,7.863821138211384,0.936780493217565,0.48958333333333337,0.8728353579736366,0.7045073375262054
